SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
9,mmidmarsyangdi-dam-sw1,FALSE,4/25/2025 9:21:07,4/25/2025 9:43:26,Switch,Highway PoP,Rebooted,12th Baisakh,"0 days, 00 hrs, 22 min",,Power,0.01549768518,10
10,te-0/0/0/5.mkalaiya <-> te-0-1-0-11.madarshanagar-LAG-BE1,,4/25/2025 9:33:42,4/25/2025 9:33:42,Traffic Congestion,********,Congestion,12th Baisakh,"0 days, 00 hrs, 00 min",,Traffic Issue,0,2
11,mmanakamana-dls-sw1,FALSE,4/25/2025 11:09:54,4/25/2025 11:26:06,Switch,Central Region,Rebooted,12th Baisakh,"0 days, 00 hrs, 16 min",,Power,0.01125,5
12,mlahan-to-mitahari-ch [40G],,4/25/2025 11:14:00,4/27/2025 15:41:27,Link Down,********,Pole shifting,12th Baisakh,"2 days, 04 hrs, 27 min","As per BL, ""Link is down due to fiber maintenance. We will inform you once the link is restored.""",Fiber,2.185729167,1
13,mchabahil - mtinkune [100G],,4/25/2025 9:28:56,4/25/2025 9:28:56,Link Flap,********,Link Flap,12th Baisakh,"0 days, 00 hrs, 00 min",,Link Issue,0,1
14,mlahan-to-mrajbiraj [20G],,4/25/2025 10:51:00,4/25/2025 12:28:00,Link Down,********,Fiber Breakage,12th Baisakh,"0 days, 01 hrs, 37 min","Acknowledged.Informed to jiyayul ji ,As per him,breakage has been measured at the distance of 11km from Rajbiraj POP .Team is working for the same .",Fiber,0.06736111111,1
15,mtatopani-sw1,FALSE,4/25/2025 11:29:00,4/25/2025 11:30:00,Switch,********,Rebooted,12th Baisakh,"0 days, 00 hrs, 01 min",,Power,0.0006944444394,2
16,mjumlabazaar-sw1,TRUE,4/25/2025 11:19:27,4/25/2025 11:19:27,Switch,Far Western Region,Device Issue,12th Baisakh,"0 days, 00 hrs, 00 min",,Device,0,15
17,Phidim-Sankrantibazaar,,4/25/2025 12:35:13,4/25/2025 19:33:04,Link Down,********,Pole shifting,12th Baisakh,"0 days, 06 hrs, 57 min","As per TM, NEA has not completed their task yet.So they didn't allow their team to work.",Fiber,0.2901736111,1
18, mbuditola-sw1,,4/25/2025 13:35:00,4/25/2025 14:06:11,Losses/Latency,********,Losses,12th Baisakh,"0 days, 00 hrs, 31 min",,Fiber,0.0216550926,1
19,mkamaladi - islington-sw1,,4/25/2025 7:45:59,4/25/2025 12:00:00,Link Down,********,Unknown,12th Baisakh,"0 days, 04 hrs, 14 min",,Unknown,0.176400463,1
20,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,4/25/2025 13:50:00,4/26/2025 0:02:00,Link Down,********,Fiber Breakage,12th Baisakh,"0 days, 10 hrs, 12 min",ETR shared by Tata is 1hr. ,Fiber,0.425,4
21,mchatara - mfattepur [10G],,4/25/2025 14:05:54,4/25/2025 14:38:46,Link Down,********,Team Working,12th Baisakh,"0 days, 00 hrs, 32 min",,Fiber,0.02282407408,1
22,mburtibang-sw1,FALSE,4/25/2025 14:35:00,4/25/2025 16:51:49,Switch,Western Region,Rebooted,12th Baisakh,"0 days, 02 hrs, 16 min",,Power,0.09501157407,6
23,mbrt-nmc-sw2,FALSE,4/25/2025 14:51:15,4/26/2025 12:13:26,Switch,Eastern Region,Rebooted,12th Baisakh,"0 days, 21 hrs, 22 min","As per Ram Prakash ji,Issue can't be look by today as there is no one available now.so the issue will be look after by tomorrow only.",Power,0.8904050926,3
24,mpokhara - mmlekhanath[100G],,4/25/2025 15:01:08,4/25/2025 17:45:43,Link Down,********,Optical Power,12th Baisakh,"0 days, 02 hrs, 44 min",Team are on the way to look into the issue.,Fiber,0.1142939815,4
25,mtalchikhel - mbhaisepati [10G],,4/25/2025 15:20:00,4/25/2025 19:39:21,Link Down,********,Fiber Breakage,12th Baisakh,"0 days, 04 hrs, 19 min",Team will look on it after completing NEPALINVSTBNKLTD_BHOTAHITY task. 1.1042km from talchikhel pop measured only.,Fiber,0.1801041667,1
26,mthankot - mdharke [10G],,4/25/2025 15:40:34,4/26/2025 14:19:45,Link Down,********,Optical Power,12th Baisakh,"0 days, 22 hrs, 39 min","As per Indra ji, team are working for the same . Need to manage optical power in Thankot side .",Fiber,0.9438773148,2
27,msunauli-sw1,FALSE,4/25/2025 15:48:30,4/25/2025 17:20:41,Switch,Western Region,Rebooted,12th Baisakh,"0 days, 01 hrs, 32 min",,Power,0.0640162037,1
28,mbanepa - mnagarkot [10G] || Optical Power,,4/25/2025 15:32:15,4/27/2025 12:35:00,Optical Power,********,Fiber Losses,12th Baisakh,"1 days, 21 hrs, 02 min","As per Pradip Jee, Optical power maintained as much as possible at mnagarkot side.",Fiber,1.876909722,1
29,mgeetanagar-dls-sw1,FALSE,4/25/2025 16:03:14,4/25/2025 16:16:32,Switch,Central Region,Unknown,12th Baisakh,"0 days, 00 hrs, 13 min",,Unknown,0.009236111109,5
30,msirdibas-sw1,TRUE,4/25/2025 15:58:12,4/26/2025 8:00:28,Switch,Gorkha NTA,Full Solar POP,12th Baisakh,"0 days, 16 hrs, 02 min",,Power,0.6682407407,30
31,mliwang-sw1,FALSE,4/25/2025 16:01:02,4/25/2025 16:33:59,Switch,Western Region,Unknown,12th Baisakh,"0 days, 00 hrs, 32 min",,Unknown,0.02288194445,21
32,mmanakamana-dls-sw1,FALSE,4/25/2025 16:19:32,4/25/2025 16:26:20,Switch,Central Region,Rebooted,12th Baisakh,"0 days, 00 hrs, 06 min",,Power,0.00472222222,5
33,mburtibang-sw1,FALSE,4/25/2025 17:35:41,4/25/2025 17:38:14,Switch,Western Region,Rebooted,12th Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001770833333,6
34,mdandagaun-sw1,FALSE,4/25/2025 17:00:41,4/27/2025 9:31:46,Switch,Central Region,Rebooted,12th Baisakh,"1 days, 16 hrs, 31 min",Call made to Kuber jee is not reachable now so unable to verify on this now.,Power,1.688252315,18
35,mpokhara - mmlekhanath[100G] || Optical power issue,,4/25/2025 17:45:43,5/9/2025 14:44:42,Optical Power,********,Optical Power,12th Baisakh,"13 days, 20 hrs, 58 min"," As per Anmol jee, Team is working.",Fiber,13.87429398,1
36,mshivapur,FALSE,4/25/2025 18:03:00,4/25/2025 18:45:00,MPLS,Far Western Region,UPS Issue,12th Baisakh,"0 days, 00 hrs, 42 min",,Power,0.02916666667,3
37,mkohalpur,FALSE,4/25/2025 18:03:00,4/25/2025 19:54:24,MPLS,Far Western Region,Losses,12th Baisakh,"0 days, 01 hrs, 51 min",,Fiber,0.07736111111,3
38,po-3.mtrishuli <-> bu-3.mgalchi-LACP-[10G],,4/25/2025 20:02:26,4/25/2025 20:30:00,Traffic Congestion,********,Congestion,12th Baisakh,"0 days, 00 hrs, 27 min",,Traffic Issue,0.01914351852,1
39,mbaglung-te-0-0-24:To-mgalkot-hatiya-te-0-0-24,,4/25/2025 20:22:27,4/25/2025 21:45:00,Traffic Congestion,********,Congestion,12th Baisakh,"0 days, 01 hrs, 22 min",,Traffic Issue,0.05732638889,3
40,mshreenagar-dls-sw1,,4/25/2025 17:56:58,4/26/2025 21:28:11,Switch,********,Fiber Breakage,12th Baisakh,"1 days, 03 hrs, 31 min",As per Binod jee team are working on this.,Fiber,1.146678241,4
41,te-0/0/0/8.mchapur <-> te-0-0-0-1.msukhadev-LAG-BE5,,4/25/2025 21:10:25,4/25/2025 21:30:00,Traffic Congestion,********,Congestion,12th Baisakh,"0 days, 00 hrs, 19 min",,Traffic Issue,0.01359953704,4
42,mmanakamana-dls-sw1,FALSE,4/25/2025 21:26:15,4/25/2025 21:31:20,Switch,Central Region,Rebooted,12th Baisakh,"0 days, 00 hrs, 05 min",,Power,0.003530092596,5
43,mgeetanagar-dls-sw1,FALSE,4/25/2025 22:01:00,4/26/2025 7:51:32,Switch,Central Region,Rebooted,12th Baisakh,"0 days, 09 hrs, 50 min",,Power,0.4100925926,5
44,mlahachhewar-sw1,FALSE,4/25/2025 22:06:55,4/26/2025 8:23:54,Switch,********,Rebooted,12th Baisakh,"0 days, 10 hrs, 16 min",,Power,0.4284606481,7
45,mbuditola-sw1,FALSE,4/25/2025 22:10:00,4/25/2025 22:13:00,Switch,Far Western Region,Unknown,12th Baisakh,"0 days, 00 hrs, 03 min",,Unknown,0.002083333333,12
46,mkataridanda-sw1,FALSE,4/25/2025 22:42:03,4/26/2025 5:33:09,Switch,Eastern Region,Rebooted,12th Baisakh,"0 days, 06 hrs, 51 min",,Power,0.2854861111,34
47,mkataribazaar-sw1,FALSE,4/25/2025 22:44:12,4/27/2025 12:36:30,Switch,Eastern Region,Unknown,12th Baisakh,"1 days, 13 hrs, 52 min",,Unknown,1.577986111,11
1,mrampur-pokhara-sw1,FALSE,4/26/2025 3:40:45,4/26/2025 7:47:19,Switch,Western Region,Unknown,13th Baisakh,"0 days, 04 hrs, 06 min",,Unknown,0.1712268519,3
2,mchapakot-sw1,FALSE,4/26/2025 3:40:06,4/26/2025 7:56:06,Switch,Western Region,Unknown,13th Baisakh,"0 days, 04 hrs, 16 min",,Unknown,0.1777777778,2
3,mdeuralibazaar-sw1,FALSE,4/26/2025 5:18:45,4/26/2025 8:27:00,Switch,Central Region,Radio Rebooted/Soft,13th Baisakh,"0 days, 03 hrs, 08 min",,Wireless,0.1307291667,15
4,mholleri-sw1,FALSE,4/26/2025 5:02:22,4/26/2025 5:43:00,Switch,Western Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 40 min",,Power,0.02821759259,4
5,mburtibang-sw1,FALSE,4/26/2025 5:26:00,4/26/2025 5:29:00,Switch,Western Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 03 min",,Power,0.002083333333,6
6,mmugling-sw1,FALSE,4/26/2025 5:27:14,4/26/2025 5:32:30,Switch,Highway PoP,Unknown,13th Baisakh,"0 days, 00 hrs, 05 min",,Unknown,0.003657407411,5
7,mdamak - mduhabi [40G],,4/26/2025 6:02:03,4/26/2025 8:36:00,Link Down,********,Unknown,13th Baisakh,"0 days, 02 hrs, 33 min",,Unknown,0.1069097222,4
8,pss32-damak,,4/26/2025 6:02:03,4/26/2025 8:56:00,Link Down,********,Unknown,13th Baisakh,"0 days, 02 hrs, 53 min",,Unknown,0.1207986111,1
9,mgankhu-sw1,TRUE,4/26/2025 6:32:30,4/26/2025 17:25:10,Switch,Gorkha NTA,Rebooted,13th Baisakh,"0 days, 10 hrs, 52 min","As per a recent telephone conversation with Amrit ji, he is on weekly leave today. So this has been scheduled for tomorrow morning. ",Power,0.4532407407,2
10,mmusikotbazaar,,4/26/2025 7:18:25,4/26/2025 7:48:35,MPLS,Far Western Region,Techmind issue,13th Baisakh,"0 days, 00 hrs, 30 min",,Fiber,0.02094907407,6
11,mairport-tia-wl-sw3,,4/26/2025 8:07:15,4/26/2025 8:34:00,Switch,********,Rebooted,13th Baisakh,"0 days, 00 hrs, 26 min",,Power,0.01857638889,26
12,mmanakamana-dls-sw1,FALSE,4/26/2025 8:33:00,4/26/2025 8:52:30,Switch,Central Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 19 min",,Power,0.01354166667,5
13,msardi-sw1,FALSE,4/26/2025 9:28:48,4/26/2025 11:00:58,Switch,Western Region,Unknown,13th Baisakh,"0 days, 01 hrs, 32 min",,Unknown,0.06400462963,32
14,mgeetanagar-dls-sw1 -Optical,,4/26/2025 7:51:00,4/26/2025 11:45:00,Optical Power,********,Optical Power,13th Baisakh,"0 days, 03 hrs, 54 min","As per Hari ji , team busy at pole shift. So could not plan yet . If team gets free , they will plan ahead .",Fiber,0.1625,1
15,mpurtighat-sw1,FALSE,4/26/2025 10:19:26,4/26/2025 12:15:01,Switch,Western Region,Fiber Breakage,13th Baisakh,"0 days, 01 hrs, 55 min",,Fiber,0.0802662037,9
16,mbalaju <->msoaltee [100G],,4/26/2025 11:52:45,4/26/2025 17:19:44,Link Down,********,Fiber Breakage,13th Baisakh,"0 days, 05 hrs, 26 min",Fiber breakages is measured at the distance of 1660 m from the soaltee pop. ETR 1-2 hours.,Fiber,0.2270717593,2
17,mrampur-dls-sw1,FALSE,4/26/2025 12:02:47,4/26/2025 16:36:47,Switch,Central Region,Unknown,13th Baisakh,"0 days, 04 hrs, 34 min","As per Hari ji , they are moving for Rampur down .",Unknown,0.1902777778,2
18,mbiratchowk,FALSE,4/26/2025 12:15:00,4/26/2025 12:25:44,MPLS,Eastern Region,CT Line Issue,13th Baisakh,"0 days, 00 hrs, 10 min",,Power,0.007453703707,13
19,mholleri-sw1,FALSE,4/26/2025 6:59:00,4/26/2025 7:32:00,Switch,Western Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 33 min",,Power,0.02291666666,4
20,mairport-tia-wl-sw3,,4/26/2025 13:22:35,4/26/2025 15:02:36,Switch,********,Rebooted,13th Baisakh,"0 days, 01 hrs, 40 min",,Power,0.06945601852,26
21,mmusikotbazaar,,4/26/2025 13:48:35,4/26/2025 14:13:26,MPLS,Far Western Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 24 min",,Power,0.01725694445,6
22,mkamaladi - mgyaneshwore [10G],,4/26/2025 15:42:20,4/26/2025 17:37:21,Link Down,********,Fiber Breakage,13th Baisakh,"0 days, 01 hrs, 55 min",Fiber breakages is measured at the distance of 1342m from kamaladi pop. Etr 1-2 hours.,Fiber,0.07987268519,1
23,mgaighat,FALSE,4/26/2025 14:04:35,4/26/2025 14:33:35,MPLS,********,Rebooted,13th Baisakh,"0 days, 00 hrs, 29 min",,Power,0.02013888889,3
24,mlamki- mtikapur-dls-sw1,,4/26/2025 14:30:13,4/26/2025 15:40:32,Link Down,********,Unknown,13th Baisakh,"0 days, 01 hrs, 10 min","As per Binod ji , LCO team is working, ETR not shared . ",Unknown,0.04883101852,1
25,mtikapur-dls-sw1,FALSE,4/26/2025 14:19:56,4/26/2025 14:30:13,Switch,Far Western Region,Routed,13th Baisakh,"0 days, 00 hrs, 10 min",,Fiber,0.0071412037,2
26,mfikkal,,4/26/2025 14:46:56,4/26/2025 15:36:43,MPLS,********,Rebooted,13th Baisakh,"0 days, 00 hrs, 49 min",,Power,0.03457175926,2
27,mnepalgunj - mkhajura-sw1,,4/26/2025 14:30:13,4/27/2025 5:29:00,Link Down,********,Fiber Issue,13th Baisakh,"0 days, 14 hrs, 58 min","As per Binod ji , team is working, ETR not shared .",Fiber,0.6241550926,1
28,mfikkal,,4/26/2025 15:43:58,4/26/2025 16:51:43,MPLS,********,Rebooted,13th Baisakh,"0 days, 01 hrs, 07 min",,Power,0.04704861111,2
29,mkhawadanda-sw1,FALSE,4/26/2025 15:18:00,4/26/2025 16:49:04,Switch,Central Region,CT Line Issue/Backup Drained,13th Baisakh,"0 days, 01 hrs, 31 min","As per Nurbu ji, there is no CT-line so the host went down after backup drained. It will be reachable after resuming the CT-line.",Power,0.06324074075,20
30,msankrantibazaar - mphidim[10G] TM Fiber,,4/26/2025 15:06:15,4/27/2025 8:21:00,Link Down,********,Unknown,13th Baisakh,"0 days, 17 hrs, 14 min",We have already informed to TM regarding to link down.,Unknown,0.7185763889,1
31,msirdibas-sw1,TRUE,4/26/2025 17:10:28,4/27/2025 7:52:39,Switch,Gorkha NTA,Full Solar POP,13th Baisakh,"0 days, 14 hrs, 42 min",,Power,0.6126273148,30
32,mjumlabazaar-sw1,TRUE,4/26/2025 18:34:46,4/26/2025 18:48:37,Switch,Far Western Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 13 min",,Power,0.009618055556,15
33,mrampur-dls-sw1 - mchhetrapur-dls-sw1[10G],,4/26/2025 16:31:30,4/26/2025 21:36:30,Link Down,********,Pole shifting,13th Baisakh,"0 days, 05 hrs, 05 min","As per Sushil Ji, link is affected due to pole ongoing shifting Mangalpur area. Team is working on this segment. ETR 2hrs. ",Fiber,0.2118055556,2
34,mfaparbari-sw1,FALSE,4/26/2025 18:47:14,4/26/2025 19:29:25,Switch,Central Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 42 min",,Power,0.02929398148,19
35,mtharpadanda-sw1,TRUE,4/26/2025 18:40:02,4/27/2025 6:45:39,Switch,Far Western Region,Unknown,13th Baisakh,"0 days, 12 hrs, 05 min",,Unknown,0.503900463,3
36,mchapur-te-0-0-0-7:To-msukhadev-te-0-0-0-0,,4/26/2025 19:44:32,4/26/2025 20:29:00,Traffic Congestion,********,Congestion,13th Baisakh,"0 days, 00 hrs, 44 min",,Traffic Issue,0.03087962963,1
37,mpokhara-rbchowk-sw1,FALSE,4/26/2025 19:53:00,4/27/2025 12:11:00,Switch,Western Region,Fiber Issue,13th Baisakh,"0 days, 16 hrs, 18 min",,Fiber,0.6791666667,2
38,po-1.mbaglung <-> po2.mgalkot-hatiya-LACP-[10G],,4/26/2025 20:29:33,4/26/2025 21:10:00,Traffic Congestion,********,Congestion,13th Baisakh,"0 days, 00 hrs, 40 min",,Traffic Issue,0.02809027778,3
39,mchapur-te-0-0-0-8:To-msukhadev-te-0-0-0-1,,4/26/2025 20:43:30,4/26/2025 22:27:00,Traffic Congestion,********,Congestion,13th Baisakh,"0 days, 01 hrs, 43 min",,Traffic Issue,0.071875,3
40,mshreenagar-dls-sw1-mtulsipur,,4/26/2025 21:28:11,4/28/2025 10:15:00,Optical Power,********,Fiber Losses,13th Baisakh,"1 days, 12 hrs, 46 min",,Fiber,1.532511574,1
41,mrampur-dls-sw1 - mchhetrapur-dls-sw1[10G],,4/26/2025 21:36:30,4/29/2025 1:59:00,Optical Power,********,Optical Power,13th Baisakh,"2 days, 04 hrs, 22 min","As per Hari ji, Team is busy with another task team will look into the issue tomorrow",Fiber,2.182291667,2
42,mliwang-sw1,FALSE,4/26/2025 21:34:14,4/26/2025 22:29:49,Switch,Western Region,Unknown,13th Baisakh,"0 days, 00 hrs, 55 min",,Unknown,0.03859953704,21
43,mmusikotbazaar,,4/26/2025 22:37:23,4/26/2025 22:49:00,MPLS,Far Western Region,Rebooted,13th Baisakh,"0 days, 00 hrs, 11 min",,Power,0.008067129631,6
44,mkataridanda-sw1,FALSE,4/26/2025 22:33:13,4/27/2025 9:54:00,Switch,Eastern Region,Maintainance,13th Baisakh,"0 days, 11 hrs, 20 min",,Maintainance,0.4727662037,34
1,mlahan - mrajbiraj [20G] || mlahan - mrupani [40G] || mlahan - mgaighat [10G],,4/27/2025 2:37:00,4/27/2025 18:53:12,Link Down,********,Core Damage,14th Baisakh,"0 days, 16 hrs, 16 min","As per Prabin dai ,due to Fiber Core being damaged , 48 Core Fiber has been cut down near Lahan NEA POP by Our Team .Link will be restored by Evening after Replacing Fiber.",Fiber,0.6779166667,1
2,mkhudi-sw1,FALSE,4/27/2025 3:14:00,4/27/2025 7:44:00,Switch,Highway PoP,Rebooted,14th Baisakh,"0 days, 04 hrs, 30 min",,Power,0.1875,1
3,msimrangadh - mkalaiya [40G],,4/27/2025 4:04:00,4/27/2025 16:54:19,Link Down,********,Core Breaking,14th Baisakh,"0 days, 12 hrs, 50 min",,,0.5349421296,1
4,mdoti-sw1,FALSE,4/27/2025 4:06:37,4/27/2025 4:27:49,Switch,Far Western Region,Unknown,14th Baisakh,"0 days, 00 hrs, 21 min",,Unknown,0.01472222222,6
5,mbhairahawa-wireless-sw1,FALSE,4/27/2025 4:57:00,4/27/2025 4:59:00,Switch,Western Region,Rebooted,14th Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,17
6,mbiratchowk,FALSE,4/27/2025 5:34:00,4/27/2025 5:43:00,MPLS,Eastern Region,Rebooted,14th Baisakh,"0 days, 00 hrs, 09 min",,Power,0.006249999999,13
7,mbal <->mdatahub -Switchatar Route [100G] || mswitchatar<->mdatahub [10G] || mswitchatar <->msoaltee [10G] || bal-cdn-rtr2-et-0-0-49<->datahub-bng2-et-1-1-2 [100G],,4/27/2025 6:23:00,4/27/2025 11:37:00,Link Down,********,Fiber Issue,14th Baisakh,"0 days, 05 hrs, 14 min",,Fiber,0.2180555556,1
8,mkhawadanda-sw1,FALSE,4/27/2025 9:09:06,4/27/2025 9:30:08,Switch,Central Region,Rebooted,14th Baisakh,"0 days, 00 hrs, 21 min",,Power,0.01460648148,20
9,marghakhanchi,FALSE,4/27/2025 10:04:45,4/27/2025 14:33:23,MPLS,Western Region,Admin Issue,14th Baisakh,"0 days, 04 hrs, 28 min",,Admin Issue,0.1865509259,1
10,msankrantibazaar,,4/27/2025 10:06:05,4/27/2025 10:30:00,MPLS,********,Voltage Issue,14th Baisakh,"0 days, 00 hrs, 23 min",,Power,0.01660879629,13
11,mkawaswoti - mgaidakot [10G],,4/27/2025 10:10:00,4/28/2025 16:01:00,Link Down,********,Fiber Breakage,14th Baisakh,"1 days, 05 hrs, 51 min","As per Harihar Jee, they are unable to complete the task yesterday due to raining. Team is working for fiber replacement( 400 m 24 core ) . ETR till 3 pm.",Fiber,1.24375,2
12,mkurintar,FALSE,4/27/2025 10:17:00,4/27/2025 10:34:00,MPLS,Highway PoP,Rebooted,14th Baisakh,"0 days, 00 hrs, 17 min",,Power,0.01180555556,10
13,mamarapuri-sw1,FALSE,4/27/2025 10:19:28,4/27/2025 10:36:00,Switch,Central Region,Routed,14th Baisakh,"0 days, 00 hrs, 16 min",,Fiber,0.01148148148,1
14,mbattisputali,FALSE,4/27/2025 11:45:00,4/27/2025 12:16:00,MPLS,Central Region,UPS Hung/Rebooted,14th Baisakh,"0 days, 00 hrs, 31 min",,Power,0.02152777778,2
15,mlumbini - mbhairahawa [20G],,4/27/2025 11:56:00,4/27/2025 13:18:28,Link Down,********,Fiber Issue,14th Baisakh,"0 days, 01 hrs, 22 min",,Fiber,0.05726851852,3
16,mdhalkebar - -mbal,,4/27/2025 12:29:00,4/27/2025 14:04:29,Link Down,********,Unknown,14th Baisakh,"0 days, 01 hrs, 35 min",,Unknown,0.06630787037,1
17,mdiktel-sw1,FALSE,4/27/2025 12:33:00,4/27/2025 12:38:00,Switch,Eastern Region,Unknown,14th Baisakh,"0 days, 00 hrs, 05 min",,Unknown,0.003472222219,1
18,mairport-tia-wl-sw3,,4/27/2025 12:33:01,4/27/2025 17:52:40,Switch,********,Unknown,14th Baisakh,"0 days, 05 hrs, 19 min",,Unknown,0.2219791667,26
19,mbirgunj-nea - Tata-Mumbai-[100G]-Raxaul-path,,4/27/2025 13:01:01,4/27/2025 14:39:23,Link Down,********,Unknown,14th Baisakh,"0 days, 01 hrs, 38 min",We are coordinating with TATA for confirming task completion.,Unknown,0.06831018518,1
20,mgwarko - mchapagaun [10G],,4/27/2025 12:44:01,4/28/2025 11:03:00,Link Down,********,Fiber Breakage,14th Baisakh,"0 days, 22 hrs, 18 min","As per team, Team could not do the needful due to rainfall Link will be maintained by tomorrow",Fiber,0.929849537,1
21,mchapur-te-0-0-0-8:To-msukhadev-te-0-0-0-1,,4/27/2025 13:24:30,4/27/2025 17:00:00,Traffic Congestion,********,Link down,14th Baisakh,"0 days, 03 hrs, 35 min",simrangadh-kalaiya down,Fiber,0.1496527778,3
22,mdharapani-sw1-mamarapuri-sw1,,4/27/2025 10:19:28,4/30/2025 0:00:00,Link Down,********,Fiber Breakage,14th Baisakh,"2 days, 13 hrs, 40 min",We will test the link at tonight and will update accordingly.,Fiber,2.569814815,1
23,jventure-sw1,,4/27/2025 12:34:20,4/27/2025 15:06:30,Switch,Central Region,Rebooted,14th Baisakh,"0 days, 02 hrs, 32 min",,Power,0.1056712963,2
24,mdeuralibazaar-sw1,FALSE,4/27/2025 14:26:30,4/27/2025 17:38:25,Switch,Central Region,Rebooted,14th Baisakh,"0 days, 03 hrs, 11 min",,Power,0.133275463,15
25,mbirauta - mpokhara[100G],,4/27/2025 14:36:00,4/27/2025 18:53:29,Link Down,********,Fiber Issue,14th Baisakh,"0 days, 04 hrs, 17 min",Informed to Kumar sir.,Fiber,0.1788078704,2
26,mkhawadanda-sw1,FALSE,4/27/2025 14:30:08,4/27/2025 15:45:08,Switch,Central Region,CT Line Issue/Backup Drained,14th Baisakh,"0 days, 01 hrs, 15 min",,Power,0.05208333334,20
27,mdhusel-sw1,FALSE,4/27/2025 15:01:06,4/28/2025 8:53:30,Switch,,Rebooted,14th Baisakh,"0 days, 17 hrs, 52 min",,Power,0.7447222222,6
28,mjumlabazaar-sw1,TRUE,4/27/2025 14:44:51,4/27/2025 15:47:01,Switch,Far Western Region,Full Solar POP,14th Baisakh,"0 days, 01 hrs, 02 min",,Power,0.0431712963,15
29,mdandagaun-sw1,FALSE,4/27/2025 14:46:46,4/27/2025 18:12:47,Switch,Central Region,Rebooted,14th Baisakh,"0 days, 03 hrs, 26 min",,Power,0.1430671296,18
30,mkhijidemba-sw1,,4/27/2025 15:04:25,4/27/2025 16:35:25,Switch,********,Manual Down/Weather,14th Baisakh,"0 days, 01 hrs, 31 min",,Manual Down,0.06319444445,5
31,mbhairahawa-wireless-sw1,FALSE,4/27/2025 15:47:00,4/27/2025 16:17:47,Switch,Western Region,Unknown,14th Baisakh,"0 days, 00 hrs, 30 min",,Unknown,0.02137731482,17
32,mbhorledanda-sw1,FALSE,4/27/2025 15:44:07,4/27/2025 16:16:17,Switch,Central Region,Rebooted,14th Baisakh,"0 days, 00 hrs, 32 min",,Power,0.02233796296,27
33,mkurintar,FALSE,4/27/2025 16:02:42,4/27/2025 16:21:43,MPLS,Highway PoP,UPS Issue,14th Baisakh,"0 days, 00 hrs, 19 min",,Power,0.01320601852,10
34,mgorkha-dls-sw1,FALSE,4/27/2025 15:57:00,4/27/2025 16:04:28,Switch,Highway PoP,CT Line Fluctuation,14th Baisakh,"0 days, 00 hrs, 07 min",,Power,0.005185185189,2
35,mfaparbari-sw1,FALSE,4/27/2025 16:09:28,4/27/2025 20:41:38,Switch,Central Region,Unknown,14th Baisakh,"0 days, 04 hrs, 32 min","As per Ram ji, host got affected due to absence of ct line and backup drain.Host were reachable after resuming ct line.",Unknown,0.1890046296,19
36,mgogane-damgade-sw1,FALSE,4/27/2025 16:12:25,4/28/2025 9:18:00,Switch,Makawanpur NTA,Manual Down/Weather,14th Baisakh,"0 days, 17 hrs, 05 min",,Manual Down,0.7122106481,1
