SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
30,mmaharajgunj <->mnarayanthan [10G],,5/20/2025 11:20:39,5/20/2025 13:57:12,Link Down,********,Fiber Breakage,6th Jestha,"0 days, 02 hrs, 36 min",,Fiber,0.1087152778,1
31,mrajkot-sw1,TRUE,5/20/2025 11:58:10,5/20/2025 12:30:20,Switch,Far Western Region,Rebooted,6th Jestha,"0 days, 00 hrs, 32 min",,Power,0.02233796296,1
32,GigPort:0/0/47 Khwopa-Multipurpose-Pvt-Ltd-Bhadgaun-TV-To-Mero-TV-Dhumbarahi at-mbaluwatar-dls-sw2,,5/20/2025 12:15:00,5/20/2025 14:43:00,Link Down,********,Fiber Breakage,6th Jestha,"0 days, 02 hrs, 28 min",,Fiber,0.1027777778,1
33,mbal - mchabahil [100G],,5/20/2025 12:15:00,5/20/2025 13:45:00,Link Down,********,Pole shifting,6th Jestha,"0 days, 01 hrs, 30 min",,Fiber,0.0625,4
34,mbal - mdhumbarahi-wsn [10G] || mbal - mdhalkebar[100G],,5/20/2025 12:15:00,5/20/2025 13:56:55,Link Down,********,Fiber Breakage,6th Jestha,"0 days, 01 hrs, 41 min",,Fiber,0.07077546296,1
35,mbudhabare - mbirtamode [10G,,5/20/2025 12:40:00,5/20/2025 14:00:34,Link Down,********,Maintainance,6th Jestha,"0 days, 01 hrs, 20 min","""The team is replacing fiber in 2 places. During this period, your link will also be impacted. The service will be restored in 3 hours. """,Maintainance,0.05594907407,1
36,mbal - mdatahub [100G] -Kalopool-Route***,,5/20/2025 12:52:00,5/20/2025 17:36:30,Link Down,********,Fiber Breakage,6th Jestha,"0 days, 04 hrs, 44 min",Fiber break is measured at 689 meters from Datahub pop Team is working for the same.,Fiber,0.1975694444,1
37,mdulegauda - mdamauli [10G],,5/20/2025 13:04:00,5/20/2025 14:24:48,Link Down,********,Fiber Issue,6th Jestha,"0 days, 01 hrs, 20 min",,Fiber,0.05611111111,2
38,mkaushaltar-sw2,FALSE,5/20/2025 12:57:39,5/20/2025 15:34:49,Switch,********,Power Chord Issue,6th Jestha,"0 days, 02 hrs, 37 min",,Power,0.1091435185,1
39,mhetauda-warehouse-sw1,FALSE,5/20/2025 13:20:46,5/20/2025 14:16:22,Switch,Central Region,Rebooted,6th Jestha,"0 days, 00 hrs, 55 min",,Power,0.03861111111,25
40,mkhawadanda-sw1,FALSE,5/20/2025 12:57:56,5/20/2025 14:37:56,Switch,Central Region,Rebooted,6th Jestha,"0 days, 01 hrs, 40 min",,Power,0.06944444445,27
41,mbiratchowk,FALSE,5/20/2025 14:10:00,5/20/2025 14:20:16,MPLS,Eastern Region,Rebooted,6th Jestha,"0 days, 00 hrs, 10 min",,Power,0.007129629623,15
42,mjoghbudha-sw1,TRUE,5/20/2025 14:08:16,5/20/2025 14:23:51,Switch,Far Western Region,Unknown,6th Jestha,"0 days, 00 hrs, 15 min",,Unknown,0.01082175926,4
43,mbudathum-sw1,FALSE,5/20/2025 14:25:38,5/20/2025 14:47:48,Switch,Gorkha NTA,CT Line Issue,6th Jestha,"0 days, 00 hrs, 22 min",,Power,0.01539351852,15
44,mdandagaun-sw1,FALSE,5/20/2025 14:22:16,5/20/2025 14:48:19,Switch,Central Region,Rebooted,6th Jestha,"0 days, 00 hrs, 26 min",,Power,0.01809027778,16
45,mnayasaghu-sw1,,5/20/2025 14:33:31,5/20/2025 15:46:01,Switch,********,Routed,6th Jestha,"0 days, 01 hrs, 12 min",,Fiber,0.05034722222,7
46,msamshergunj-sw1,,5/20/2025 14:52:55,5/20/2025 16:15:05,Switch,********,Optical Power,6th Jestha,"0 days, 01 hrs, 22 min",,Fiber,0.05706018519,3
47,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,5/20/2025 14:58:55,5/20/2025 15:20:00,Link Flap,********,Link Flap,6th Jestha,"0 days, 00 hrs, 21 min",,Link Issue,0.01464120371,15
48,mletang-sw1,FALSE,5/20/2025 15:05:01,5/20/2025 17:36:11,Switch,Eastern Region,CT Line Issue/Backup Drained,6th Jestha,"0 days, 02 hrs, 31 min","As per Raju ji, due to ct line not stable, battery were not able to charge properly so the host went down whenever interruption of ct line.",Power,0.1049768518,30
49,mridi,FALSE,5/20/2025 15:35:35,5/20/2025 15:42:01,MPLS,Western Region,Rebooted,6th Jestha,"0 days, 00 hrs, 06 min",,Power,0.004467592596,57
50,mlahan - mmirchaiya[60G],,5/20/2025 15:47:01,5/20/2025 18:40:40,Link Down,********,Broadlink issue,6th Jestha,"0 days, 02 hrs, 53 min",We have informed to Broadlink team.,Fiber,0.1205902778,2
51,mkhawadanda-sw1,FALSE,5/20/2025 15:37:56,5/20/2025 16:17:56,Switch,Central Region,Rebooted,6th Jestha,"0 days, 00 hrs, 40 min",,Power,0.02777777777,27
52,mbiratchowk,FALSE,5/20/2025 14:20:16,5/20/2025 16:21:44,MPLS,Eastern Region,Rebooted,6th Jestha,"0 days, 02 hrs, 01 min",,Power,0.08435185185,15
53,mlakeside-sw1,FALSE,5/20/2025 16:06:57,5/20/2025 17:02:32,Switch,Western Region,Unknown,6th Jestha,"0 days, 00 hrs, 55 min",,Unknown,0.03859953704,1
54,mjantilake-sw1,FALSE,5/20/2025 16:09:57,5/20/2025 16:10:27,Switch,Far Western Region,Rebooted,6th Jestha,"0 days, 00 hrs, 00 min",,Power,0.0003472222234,22
55,mbudathum-sw1,FALSE,5/20/2025 16:07:51,5/21/2025 18:59:14,Switch,Gorkha NTA,Rebooted,6th Jestha,"1 days, 02 hrs, 51 min",Mahesh look into this issue tomorrow.,Power,1.119016204,15
56,mnayasaghu-sw1-mgorkha-dls-sw1,,5/20/2025 15:46:01,5/20/2025 16:29:15,Link Down,********,Fiber Issue,6th Jestha,"0 days, 00 hrs, 43 min",,Fiber,0.03002314815,1
57,mhetauda-warehouse-sw1,FALSE,5/20/2025 16:16:22,5/20/2025 17:11:57,Switch,Central Region,Rebooted,6th Jestha,"0 days, 00 hrs, 55 min",,Power,0.03859953704,25
58,msamshergunj-sw1,,5/20/2025 16:15:05,5/20/2025 17:47:48,Optical Power,********,Unknown,6th Jestha,"0 days, 01 hrs, 32 min",The mention segment optical power is high (out of threes hold ) so that the segment is down i already share the same information with LCO they will manage to look into the issue as soon as possible and update us back. Thank you,Unknown,0.06438657407,3
59,msuryabinayak <-> mkaushaltar [10G],,5/20/2025 16:36:56,5/21/2025 11:45:00,Link Down,********,Fiber Breakage,6th Jestha,"0 days, 19 hrs, 08 min","All team are still engaged on several tasks. So, matter will be looked tomorrow only.",Fiber,0.7972685185,3
60,mkarsiya-sw1,FALSE,5/20/2025 16:59:00,5/20/2025 17:07:00,Switch,Eastern Region,Routed,6th Jestha,"0 days, 00 hrs, 08 min",,Fiber,0.005555555552,3
61,mkarsiya-sw1-mbrt-neuro-sw1,,5/20/2025 16:59:00,5/21/2025 12:22:45,Link Down,********,Fiber Breakage,6th Jestha,"0 days, 19 hrs, 23 min",As per Phadendra ji  Team is busy with another task team will look into the after 3-4 days ,Fiber,0.8081597222,2
62,mkhalanga-sw1,FALSE,5/20/2025 17:34:52,5/20/2025 18:21:52,Switch,Far Western Region,Rebooted,6th Jestha,"0 days, 00 hrs, 47 min",,Power,0.03263888889,57
63,mpokhara-satmane-sw1,FALSE,5/20/2025 17:28:26,5/20/2025 18:10:36,Switch,Western Region,Unknown,6th Jestha,"0 days, 00 hrs, 42 min",,Unknown,0.02928240741,11
64,msirdibas-sw1,TRUE,5/20/2025 18:09:06,5/21/2025 7:21:16,Switch,Gorkha NTA,Full Solar POP,6th Jestha,"0 days, 13 hrs, 12 min",,Power,0.5501157407,33
65,mjaleshwore - mbardibas [30G],,5/20/2025 18:30:13,5/20/2025 18:55:13,Link Down,********,Unknown,6th Jestha,"0 days, 00 hrs, 25 min",,Unknown,0.01736111111,2
66,mdoti-sw1,FALSE,5/20/2025 18:38:13,5/20/2025 18:39:13,Switch,Far Western Region,Unknown,6th Jestha,"0 days, 00 hrs, 01 min",,Unknown,0.0006944444467,6
67,mdamak-dls-sw1,FALSE,5/20/2025 18:45:00,5/20/2025 18:48:56,Switch,Eastern Region,Rebooted,6th Jestha,"0 days, 00 hrs, 03 min",,Power,0.00273148148,1
68,mdaphelake-sw1,TRUE,5/20/2025 18:49:52,5/21/2025 6:20:09,Switch,Far Western Region,Full Solar POP,6th Jestha,"0 days, 11 hrs, 30 min",,Power,0.4793634259,36
69,mbajurabazaar-sw1,FALSE,5/20/2025 19:22:58,5/20/2025 23:40:50,Switch,Far Western Region,Unknown,6th Jestha,"0 days, 04 hrs, 17 min",,Unknown,0.1790740741,4
70,mletang-sw1,FALSE,5/20/2025 20:06:11,5/20/2025 20:27:11,Switch,Eastern Region,Rebooted,6th Jestha,"0 days, 00 hrs, 21 min",,Power,0.01458333333,30
71,mkataridanda-sw1,FALSE,5/20/2025 22:20:55,5/21/2025 6:21:58,Switch,Eastern Region,Rebooted,6th Jestha,"0 days, 08 hrs, 01 min",,Power,0.3340625,33
72,mjantilake-sw1,FALSE,5/20/2025 22:53:18,5/21/2025 12:10:00,Switch,Far Western Region,Rebooted,6th Jestha,"0 days, 13 hrs, 16 min",,Power,0.5532638889,22
73,mthamel-amatya-aloft-sw1,FALSE,5/20/2025 23:07:41,5/21/2025 0:03:53,Switch,Central Region,Rebooted,6th Jestha,"0 days, 00 hrs, 56 min",,Power,0.03902777778,9
74,mridi,FALSE,5/20/2025 23:53:31,5/21/2025 0:07:46,MPLS,Western Region,CT Line Issue/Backup Drained,6th Jestha,"0 days, 00 hrs, 14 min",,Power,0.009895833333,57
1,msardi-sw1,FALSE,5/21/2025 0:02:51,5/21/2025 0:08:09,Switch,Western Region,Rebooted,7th Jestha,"0 days, 00 hrs, 05 min",,Power,0.003680555557,81
2,marghakhanchi,FALSE,5/21/2025 0:13:33,5/21/2025 0:20:46,MPLS,Western Region,Unknown,7th Jestha,"0 days, 00 hrs, 07 min",,Unknown,0.005011574074,10
3,millam-thakle-sw1,FALSE,5/21/2025 0:23:18,5/21/2025 3:18:15,Switch,********,Rebooted,7th Jestha,"0 days, 02 hrs, 54 min",,Power,0.1214930556,3
4,msardi-sw1,FALSE,5/21/2025 0:36:22,5/21/2025 4:49:17,Switch,Western Region,Rebooted,7th Jestha,"0 days, 04 hrs, 12 min",,Power,0.1756365741,81
5,mthamel-nawashree-sw1,FALSE,5/21/2025 0:55:29,5/21/2025 2:51:11,Switch,********,Rebooted,7th Jestha,"0 days, 01 hrs, 55 min",,Power,0.08034722223,3
6,mridi,FALSE,5/21/2025 1:25:56,5/21/2025 5:50:35,MPLS,Western Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 04 hrs, 24 min",,Power,0.1837847222,57
7,mpurtighat-sw1,FALSE,5/21/2025 1:59:42,5/21/2025 4:05:22,Switch,Western Region,Unknown,7th Jestha,"0 days, 02 hrs, 05 min",,Unknown,0.08726851852,6
8,mdandagaun-sw1,FALSE,5/21/2025 2:05:53,5/21/2025 2:05:53,Switch,Central Region,Rebooted,7th Jestha,"0 days, 00 hrs, 00 min",,Power,0,16
9,mjumlabazaar-sw1,TRUE,5/21/2025 4:57:44,5/21/2025 6:29:54,Switch,Far Western Region,Full Solar POP,7th Jestha,"0 days, 01 hrs, 32 min",,Power,0.06400462963,25
10,mbrt-custom-sw1,FALSE,5/21/2025 4:52:22,5/21/2025 5:51:00,Switch,Eastern Region,Rebooted,7th Jestha,"0 days, 00 hrs, 58 min",,Power,0.04071759259,6
11,mdeupurdanda-sw1 - mnagarkot-sw1,,5/21/2025 4:52:00,5/22/2025 11:37:00,Link Down,********,Fiber Breakage,7th Jestha,"1 days, 06 hrs, 45 min",Call made to Pradip ji is coming switch of at the moment,Fiber,1.28125,1
12,mbhanu-umv-sw1-mhatiya-sw1,,5/21/2025 4:52:00,5/23/2025 14:02:00,Link Down,********,Repalced Ethernet cable,7th Jestha,"2 days, 09 hrs, 10 min",Ram is on the way to POP end to replace the Ethernet Cable.We will update you accordingly.,Fiber,2.381944444,1
13,mparwanipur-sw1,FALSE,5/21/2025 5:03:59,5/21/2025 5:38:59,Switch,Central Region,Unknown,7th Jestha,"0 days, 00 hrs, 35 min",,Unknown,0.02430555555,9
14,mkhalanga-sw1,FALSE,5/21/2025 5:18:28,5/21/2025 12:10:00,Switch,Far Western Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 06 hrs, 51 min",,Power,0.285787037,57
15,msimrangadh,,5/21/2025 5:41:00,5/21/2025 8:42:00,MPLS,********,CT Line Issue/Backup Drained,7th Jestha,"0 days, 03 hrs, 01 min",,Power,0.1256944444,1
16,mjhalari-sw1,FALSE,5/21/2025 5:48:00,5/21/2025 7:38:00,Switch,Far Western Region,Rebooted,7th Jestha,"0 days, 01 hrs, 50 min",,Power,0.07638888889,6
17,mnigalchula-sw1,TRUE,5/21/2025 5:54:59,5/21/2025 14:10:34,Switch,Far Western Region,Full Solar POP,7th Jestha,"0 days, 08 hrs, 15 min",,Power,0.3441550926,1
18,mmusikotbazaar,,5/21/2025 6:08:00,5/21/2025 16:50:22,MPLS,Far Western Region,Fiber Breakage,7th Jestha,"0 days, 10 hrs, 42 min",,Fiber,0.446087963,19
19,mghorahi,FALSE,5/21/2025 6:40:18,5/21/2025 10:35:00,MPLS,Far Western Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 03 hrs, 54 min",,Power,0.1629861111,11
20,mridi,FALSE,5/21/2025 7:30:09,5/21/2025 7:40:00,MPLS,Western Region,Rebooted,7th Jestha,"0 days, 00 hrs, 09 min",,Power,0.006840277776,57
21,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,5/21/2025 7:58:19,5/21/2025 12:32:00,Link Down,********,Fiber Breakage,7th Jestha,"0 days, 04 hrs, 33 min",Fiber breakage from TATA side.,Fiber,0.1900578704,15
22,mbal - mchabahil [100G],,5/21/2025 8:02:00,5/21/2025 12:17:00,Link Down,********,Pole shifting,7th Jestha,"0 days, 04 hrs, 15 min",,Fiber,0.1770833333,4
23,ge-0/0/1 Connected-to-Subisu-Block-2-Fifth-Floor-Meeting-Hall at-mbaluwatar-dls-sw1,,5/21/2025 8:02:00,5/21/2025 11:02:00,Link Down,********,Pole shifting,7th Jestha,"0 days, 03 hrs, 00 min",,Fiber,0.125,1
24,msardi-sw1,FALSE,5/21/2025 9:10:31,5/21/2025 9:42:00,Switch,Western Region,Rebooted,7th Jestha,"0 days, 00 hrs, 31 min",,Power,0.02186342593,81
25,mchainpur,,5/21/2025 10:05:00,5/21/2025 10:16:00,MPLS,********,UPS Issue,7th Jestha,"0 days, 00 hrs, 11 min","As per Nimesh ji, there seems to be a problem with the UPS hence the host rebooted when the CT-line got disturbed. We are arranging for the UPS for that and will send it once it is arranged.",Power,0.007638888885,13
26,mbiratchowk,FALSE,5/21/2025 10:45:00,5/21/2025 10:58:00,MPLS,Eastern Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 00 hrs, 13 min",,Power,0.009027777778,15
27,mridi,FALSE,5/21/2025 9:03:00,5/21/2025 9:22:00,MPLS,Western Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 00 hrs, 19 min",,Power,0.01319444444,57
28,mridi,FALSE,5/21/2025 11:04:00,5/21/2025 11:32:00,MPLS,Western Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 00 hrs, 28 min",,Power,0.01944444445,57
29,mambhanjyang-sw1,FALSE,5/21/2025 11:26:29,5/21/2025 16:28:39,Switch,Makawanpur NTA,Port issue,7th Jestha,"0 days, 05 hrs, 02 min",,Device,0.209837963,1
30,mparwanipur-sw1,FALSE,5/21/2025 11:48:59,5/21/2025 11:48:59,Switch,Central Region,Rebooted,7th Jestha,"0 days, 00 hrs, 00 min",,Power,0,9
31,mtadi,FALSE,5/21/2025 12:00:00,5/21/2025 13:32:00,MPLS,********,CT Line Issue/Backup Drained,7th Jestha,"0 days, 01 hrs, 32 min",,Power,0.06388888889,8
32,mbal - mdatahub[100G Kalopool-Fiber-Route],,5/21/2025 12:22:00,5/21/2025 12:36:00,Link Down,********,Unknown,7th Jestha,"0 days, 00 hrs, 14 min",,Unknown,0.009722222225,2
33,mbiratchowk,FALSE,5/22/2025 12:21:00,5/22/2025 12:34:00,MPLS,Eastern Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 00 hrs, 13 min",,Power,0.009027777778,15
34,msanoshree-sw1,FALSE,5/21/2025 12:30:55,5/21/2025 20:42:05,Switch,Far Western Region,CT Line Issue,7th Jestha,"0 days, 08 hrs, 11 min","As per Binod ji, due to strong windstorm ct line is affected since morning and will be only reachable after resuming ct line.",Power,0.341087963,4
35,mdhusel-sw1,FALSE,5/21/2025 12:31:29,5/21/2025 16:32:53,Switch,Makawanpur NTA,Rebooted,7th Jestha,"0 days, 04 hrs, 01 min",,Power,0.1676388889,8
36,mkharbang,,5/21/2025 12:37:39,5/21/2025 12:45:00,MPLS,********,Rebooted,7th Jestha,"0 days, 00 hrs, 07 min",,Power,0.005104166667,2
37,mpalpa-sw1,FALSE,5/22/2025 12:58:00,5/22/2025 13:03:00,Switch,Western Region,Rebooted,7th Jestha,"0 days, 00 hrs, 05 min",,Power,0.003472222219,2
38,mhetauda-warehouse-sw1,FALSE,5/21/2025 12:37:33,5/21/2025 14:48:46,Switch,Central Region,Rebooted,7th Jestha,"0 days, 02 hrs, 11 min",,Power,0.09112268519,25
39,mmangalbare-illam-sw1,,5/21/2025 13:27:00,5/22/2025 15:55:00,Losses/Latency,********,Losses,7th Jestha,"1 days, 02 hrs, 28 min",,Fiber,1.102777778,4
40,mbhimphedi-sw1,FALSE,5/21/2025 12:55:13,5/21/2025 14:47:24,Switch,Central Region,Rebooted,7th Jestha,"0 days, 01 hrs, 52 min",,Power,0.07790509259,15
41,mholleri-sw1,FALSE,5/21/2025 13:43:00,5/21/2025 15:54:10,Switch,Western Region,Rebooted,7th Jestha,"0 days, 02 hrs, 11 min",,Power,0.09108796296,10
42,mkhawadanda-sw1,FALSE,5/21/2025 14:02:58,5/21/2025 15:09:17,Switch,Central Region,CT Line Issue,7th Jestha,"0 days, 01 hrs, 06 min",,Power,0.04605324075,27
43,mbherifm-sw1,FALSE,5/21/2025 14:03:00,5/21/2025 16:45:16,Switch,Far Western Region,CT Line Issue/Backup Drained,7th Jestha,"0 days, 02 hrs, 42 min",,Power,0.1126851852,1
44,mhille - mbhojpur- TM || Optical,,5/21/2025 14:03:00,5/21/2025 14:10:00,Optical Power,********,Optical Power,7th Jestha,"0 days, 00 hrs, 07 min",,Fiber,0.004861111112,1
45,msyaphrubesi-sw1,FALSE,5/21/2025 14:33:35,5/24/2025 10:09:10,Switch,Highway PoP,Pole shifting,7th Jestha,"2 days, 19 hrs, 35 min","As per Rajkumar ji's observation, the link is being maintained; however, the host is currently showing as down. This is due to the Dhunche site also being down. Once Dhunche is reachable, the host will come back online.",Fiber,2.816377315,2
46,mtrishuli <->mgalchi [10G],,5/21/2025 15:06:13,5/21/2025 15:22:13,Link Down,********,Unknown,7th Jestha,"0 days, 00 hrs, 16 min",,Unknown,0.01111111111,4
47,mtrishuli <->mgalchi [10G],,5/21/2025 15:33:13,5/21/2025 16:08:14,Link Down,********,Team Working,7th Jestha,"0 days, 00 hrs, 35 min","As per shiva dai ,trishuli team is working on this segment .We shall update Further.",Fiber,0.02431712963,4
48,mfaparbari-sw1,FALSE,5/21/2025 15:39:57,5/21/2025 20:22:07,Switch,Central Region,CT Line Issue,7th Jestha,"0 days, 04 hrs, 42 min","As per the update from local support, the CT line has been down since the thunderstorm, which has affected the host. The host will become reachable once the CT line is restored.",Power,0.1959490741,28
49,mairport-tia-WL-sw3,,5/21/2025 15:39:27,5/21/2025 20:37:31,Switch,********,Unknown,7th Jestha,"0 days, 04 hrs, 58 min",,Unknown,0.2069907407,27
50,mnigalchula-sw1 (Down Jajarkot-sw1),,5/21/2025 14:10:34,5/23/2025 18:09:38,Link Down,********,Device Issue,7th Jestha,"2 days, 03 hrs, 59 min",Team are on the way may be they reached at 4/5 pm when they reached they call us back. Thank you,Device,2.166018519,1
51,mhaleshi-sw1,FALSE,5/21/2025 15:48:55,5/21/2025 18:34:30,Switch,Eastern Region,Manual Down,7th Jestha,"0 days, 02 hrs, 45 min",,Maintainance,0.1149884259,26
52,mdaphelake-sw1,TRUE,5/21/2025 16:06:55,5/21/2025 16:13:55,Switch,Far Western Region,Rebooted,7th Jestha,"0 days, 00 hrs, 07 min",,Power,0.004861111112,36
53,mkhalanga-sw1,FALSE,5/21/2025 16:59:10,5/21/2025 17:57:57,Switch,Far Western Region,Rebooted,7th Jestha,"0 days, 00 hrs, 58 min",,Power,0.04082175926,57
54,Bhairahawa-Bardaghat WSN,,5/21/2025 15:14:00,5/22/2025 19:00:00,Link Down,********,Fiber Issue,7th Jestha,"1 days, 03 hrs, 46 min",Link has been maintained. Please verify and update us team is waiting,Fiber,1.156944444,1
55,mdaphelake-sw1,TRUE,5/21/2025 16:50:10,5/21/2025 18:06:40,Switch,Far Western Region,Rebooted,7th Jestha,"0 days, 01 hrs, 16 min",,Power,0.053125,36
56,mchainpur,,5/21/2025 17:02:00,5/21/2025 17:11:40,MPLS,********,Rebooted,7th Jestha,"0 days, 00 hrs, 09 min",,Power,0.006712962961,13
57,mbhaisepati - mpulchowk [10G],,5/21/2025 17:06:00,5/21/2025 18:13:00,Optical Power,********,Optical Power,7th Jestha,"0 days, 01 hrs, 07 min",Informed to Satdobato team. team will do the needful tomorrow,Fiber,0.04652777778,1
58,mkarsiya-sw1-mbrt-neuro-sw1,,5/21/2025 16:45:00,5/23/2025 16:33:53,Optical Power,********,Optical Power,7th Jestha,"1 days, 23 hrs, 48 min","As per Phanindra Jee, Matter will be checked by today. ETR till evening.",Fiber,1.992280093,2
59,mshreenagar-dls-sw1,,5/21/2025 17:24:33,5/21/2025 17:55:02,Switch,********,Unknown,7th Jestha,"0 days, 00 hrs, 30 min",,Unknown,0.02116898148,1
60,mbaitadibazaar,FALSE,5/21/2025 17:25:20,5/21/2025 17:28:00,MPLS,********,Rebooted,7th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001851851855,29
61,msundarbazaar-iaas-sw1,FALSE,5/21/2025 17:36:59,5/21/2025 18:29:09,Switch,Highway PoP,Rebooted,7th Jestha,"0 days, 00 hrs, 52 min",,Power,0.03622685185,5
62,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,5/21/2025 17:55:59,5/21/2025 18:20:59,Link Flap,********,Link Flap,7th Jestha,"0 days, 00 hrs, 25 min",,Link Issue,0.01736111111,15
63,mbalaju <-> mmaharajgunj-ncs [100G],,5/21/2025 18:05:59,5/21/2025 18:20:59,Link Flap,********,Link Flap,7th Jestha,"0 days, 00 hrs, 15 min",,Link Issue,0.01041666666,1
64,mtatopani-sw1,FALSE,5/21/2025 18:13:42,5/22/2025 16:35:53,Switch,********,Fiber Breakage,7th Jestha,"0 days, 22 hrs, 22 min",Pradip ji and team moving from Deupurdanda towards Tatopani . It will take time to reach at Tatopani around 3 hrs . Team will reach at Tatopani and update accordingly .,Fiber,0.9320717593,5
65,mdaphelake-sw1,TRUE,5/21/2025 18:06:40,5/22/2025 5:56:47,Switch,Far Western Region,Full Solar POP,7th Jestha,"0 days, 11 hrs, 50 min",,Power,0.4931365741,36
66,mjoghbudha-sw1,TRUE,5/21/2025 18:12:55,5/22/2025 15:52:35,Switch,Far Western Region,Port issue,7th Jestha,"0 days, 21 hrs, 39 min",The pop side trunk LAN is unplugged. We call the local support but his is outside of the house. He arrives 3pm or 4pm.,Device,0.9025462963,4
67,mletang-sw1,FALSE,5/21/2025 18:22:06,5/21/2025 18:24:26,Switch,Eastern Region,Rebooted,7th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001620370371,30
68,mokhaldhunga-sw1,FALSE,5/21/2025 18:29:06,5/21/2025 18:41:42,Switch,Eastern Region,Rebooted,7th Jestha,"0 days, 00 hrs, 12 min",,Power,0.008750000001,2
69,mlahan <-> mgaighat [10G],,5/21/2025 18:37:28,5/22/2025 11:17:35,Link Down,********,Fiber Breakage,7th Jestha,"0 days, 16 hrs, 40 min","As per Lalan ji, informed to franchise team will do the needful tomorrow",Fiber,0.694525463,1
70,msirdibas-sw1,TRUE,5/21/2025 18:41:16,5/22/2025 7:33:28,Switch,Gorkha NTA,Full Solar POP,7th Jestha,"0 days, 12 hrs, 52 min",,Power,0.53625,33
71,mkhijidemba-sw1,,5/21/2025 15:13:32,5/22/2025 8:59:49,Switch,********,Manual Down/Weather,7th Jestha,"0 days, 17 hrs, 46 min",,Manual Down,0.740474537,4
72,mkawaswoti <->mdumkibas [10G],,5/21/2025 19:05:32,5/21/2025 19:22:26,Link Down,********,Optical Power,7th Jestha,"0 days, 00 hrs, 16 min",,Fiber,0.01173611111,4
73,msardi-sw1,FALSE,5/21/2025 19:07:57,5/21/2025 19:14:32,Switch,Western Region,Rebooted,7th Jestha,"0 days, 00 hrs, 06 min",,Power,0.004571759258,81
74,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,5/21/2025 19:15:57,5/21/2025 19:15:57,Link Flap,********,Unknown,7th Jestha,"0 days, 00 hrs, 00 min",,Unknown,0,15
75,gi-0/0/1.mdiktel <-> xe-1/0/7.3904.mitahari-ch,,5/21/2025 19:20:00,5/21/2025 20:00:00,Traffic Congestion,********,Congestion,7th Jestha,"0 days, 00 hrs, 40 min",,Traffic Issue,0.02777777778,1
